ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,strata_one_code,strata_one_name,strata_two_code,strata_two_name,numerator,denominator,estimate,ll_95ci,ul_95ci,se,rse,ca_decile,ca_rr,version
75,Modified retail food environment index,2017,9,Total,CT,6059088802,888.02,Orange,6059,Southern California,14,,,,,4,36,11.11111111,0.844968214,21.37725401,5.237828009,47.14045208,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059088901,889.01,Orange,6059,Southern California,14,,,,,16,72,22.22222222,12.61912487,31.82531957,4.899539465,22.04792759,,1.242275854,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059088902,889.02,Orange,6059,Southern California,14,,,,,14,54,25.92592593,14.23740806,37.6144438,5.963529525,23.00218531,,1.44932183,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059088903,889.03,Orange,6059,Southern California,14,,,,,14,55,25.45454545,13.94208946,36.96700145,5.87370204,23.07525802,,1.422970524,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059088904,889.04,Orange,6059,Southern California,14,,,,,14,64,21.875,11.74673326,32.00326674,5.167483029,23.62277956,,1.222865294,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059088905,889.05,Orange,6059,Southern California,14,,,,,11,51,21.56862745,10.28036377,32.85689113,5.759318204,26.70229349,,1.205738329,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089001,890.01,Orange,6059,Southern California,14,,,,,10,40,25,11.58079734,38.41920266,6.846531969,27.38612788,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089003,890.03,Orange,6059,Southern California,14,,,,,9,41,21.95121951,9.281221984,34.62121704,6.464284453,29.44840695,,1.227126148,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089004,890.04,Orange,6059,Southern California,14,,,,,10,44,22.72727273,10.34453954,35.11000591,6.317721013,27.79797246,,1.270509396,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089102,891.02,Orange,6059,Southern California,14,,,,,10,36,27.77777778,13.14627298,42.40928258,7.465053471,26.87419249,,1.552844818,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089104,891.04,Orange,6059,Southern California,14,,,,,11,38,28.94736842,14.52757957,43.36715727,7.357035129,25.41521226,,1.618227757,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089105,891.05,Orange,6059,Southern California,14,,,,,15,52,28.84615385,16.53219926,41.16010843,6.282629889,21.77978362,,1.612569618,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089106,891.06,Orange,6059,Southern California,14,,,,,4,42,9.523809524,0.646038699,18.40158035,4.529474911,47.55948656,,0.532403937,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059089107,891.07,Orange,6059,Southern California,14,,,,,7,47,14.89361702,4.715011106,25.07222294,5.193166283,34.86840219,,0.832589136,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099202,992.02,Orange,6059,Southern California,14,,,,,9,37,24.32432432,10.49968672,38.14896193,7.053386533,28.99725575,,1.359788435,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099203,992.03,Orange,6059,Southern California,14,,,,,5,20,25,6.022381604,43.9776184,9.682458366,38.72983346,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099204,992.04,Orange,6059,Southern California,14,,,,,7,37,18.91891892,6.298809143,31.53902869,6.438831518,34.03382374,,1.057613227,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099212,992.12,Orange,6059,Southern California,14,,,,,4,42,9.523809524,0.646038699,18.40158035,4.529474911,47.55948656,,0.532403937,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099214,992.14,Orange,6059,Southern California,14,,,,,6,49,12.24489796,3.066396014,21.4233999,4.682909156,38.24375811,,0.684519348,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099215,992.15,Orange,6059,Southern California,14,,,,,4,34,11.76470588,0.934709319,22.59470245,5.525508451,46.96682183,,0.657675452,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099216,992.16,Orange,6059,Southern California,14,,,,,4,38,10.52631579,0.768555822,20.28407576,4.978448963,47.29526515,,0.588446457,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099217,992.17,Orange,6059,Southern California,14,,,,,5,27,18.51851852,3.866185941,33.1708511,7.475679887,40.36867139,,1.035229878,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099220,992.2,Orange,6059,Southern California,14,,,,,2,20,10,0,23.14807971,6.708203932,67.08203932,,0.559024134,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099222,992.22,Orange,6059,Southern California,14,,,,,9,46,19.56521739,8.101078459,31.02935632,5.849050476,29.89514688,,1.093742871,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099223,992.23,Orange,6059,Southern California,14,,,,,10,54,18.51851852,8.157754793,28.87928224,5.286103942,28.54496129,,1.035229878,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099224,992.24,Orange,6059,Southern California,14,,,,,3,33,9.090909091,0,18.89949536,5.004380751,55.04818826,,0.508203758,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099225,992.25,Orange,6059,Southern California,14,,,,,7,50,14,4.382010189,23.61798981,4.907137659,35.05098328,,0.782633788,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099226,992.26,Orange,6059,Southern California,14,,,,,4,17,23.52941176,3.36505554,43.69376799,10.28793685,43.72373161,,1.315350904,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099227,992.27,Orange,6059,Southern California,14,,,,,7,30,23.33333333,8.198169469,38.4684972,7.72202238,33.09438163,,1.304389647,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099229,992.29,Orange,6059,Southern California,14,,,,,2,41,4.87804878,0,11.47172455,3.364120289,68.96446593,,0.2726947,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099230,992.3,Orange,6059,Southern California,14,,,,,3,29,10.34482759,0,21.4290792,5.655230416,54.66722736,,0.578300829,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099231,992.31,Orange,6059,Southern California,14,,,,,4,35,11.42857143,0.88798321,21.96915965,5.377851132,47.05619741,,0.638884725,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099232,992.32,Orange,6059,Southern California,14,,,,,6,46,13.04347826,3.310966332,22.77599019,4.965567311,38.06934938,,0.729161914,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099233,992.33,Orange,6059,Southern California,14,,,,,5,31,16.12903226,3.181553512,29.076511,6.605856503,40.95631032,,0.90165183,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099234,992.34,Orange,6059,Southern California,14,,,,,5,32,15.625,3.044497507,28.20550249,6.418623721,41.07919181,,0.87347521,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099235,992.35,Orange,6059,Southern California,14,,,,,3,36,8.333333333,0,17.36192304,4.60642332,55.27707984,,0.465853445,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099237,992.37,Orange,6059,Southern California,14,,,,,4,19,21.05263158,2.720992625,39.38427053,9.352877017,44.42616583,,1.176892914,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099238,992.38,Orange,6059,Southern California,14,,,,,5,30,16.66666667,3.330555845,30.00277749,6.804138174,40.82482905,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099239,992.39,Orange,6059,Southern California,14,,,,,3,16,18.75,0,37.87530637,9.757809372,52.04164999,,1.048170252,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099240,992.4,Orange,6059,Southern California,14,,,,,3,18,16.66666667,0,33.88351171,8.784104612,52.70462767,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099241,992.41,Orange,6059,Southern California,14,,,,,10,64,15.625,6.729241377,24.52075862,4.538652359,29.0473751,,0.87347521,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099242,992.42,Orange,6059,Southern California,14,,,,,8,60,13.33333333,4.731800309,21.93486636,4.388537257,32.91402943,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099243,992.43,Orange,6059,Southern California,14,,,,,4,34,11.76470588,0.934709319,22.59470245,5.525508451,46.96682183,,0.657675452,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099244,992.44,Orange,6059,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099245,992.45,Orange,6059,Southern California,14,,,,,4,43,9.302325581,0.620407431,17.98424373,4.429550077,47.61766332,,0.520022451,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099246,992.46,Orange,6059,Southern California,14,,,,,3,35,8.571428571,0,17.84590969,4.731878121,55.20524475,,0.479163544,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099247,992.47,Orange,6059,Southern California,14,,,,,6,24,25,7.675883861,42.32411614,8.838834765,35.35533906,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099248,992.48,Orange,6059,Southern California,14,,,,,10,34,29.41176471,14.09583669,44.72769273,7.81424899,26.56844657,,1.64418863,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099249,992.49,Orange,6059,Southern California,14,,,,,12,41,29.26829268,15.34089719,43.19568817,7.105814026,24.27819792,,1.636168198,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099250,992.5,Orange,6059,Southern California,14,,,,,5,32,15.625,3.044497507,28.20550249,6.418623721,41.07919181,,0.87347521,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099251,992.51,Orange,6059,Southern California,14,,,,,2,22,9.090909091,0,21.10392482,6.129089659,67.41998625,,0.508203758,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099305,993.05,Orange,6059,Southern California,14,,,,,6,52,11.53846154,2.854745829,20.22217725,4.430467199,38.39738239,,0.645027847,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099306,993.06,Orange,6059,Southern California,14,,,,,2,58,3.448275862,0,8.144221842,2.395890806,69.48083338,,0.192766943,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099307,993.07,Orange,6059,Southern California,14,,,,,0,45,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099308,993.08,Orange,6059,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099309,993.09,Orange,6059,Southern California,14,,,,,5,49,10.20408163,1.728426219,18.67973705,4.324313987,42.37827707,,0.57043279,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099310,993.1,Orange,6059,Southern California,14,,,,,1,35,2.857142857,0,8.376563117,2.816030745,98.56107606,,0.159721181,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099311,993.11,Orange,6059,Southern California,14,,,,,1,37,2.702702703,0,7.927924569,2.665929524,98.63939238,,0.151087604,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099402,994.02,Orange,6059,Southern California,14,,,,,7,60,11.66666667,3.543672327,19.78966101,4.144384867,35.52329886,,0.652194823,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099404,994.04,Orange,6059,Southern California,14,,,,,2,21,9.523809524,0,22.07887343,6.405644849,67.25927091,,0.532403937,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099405,994.05,Orange,6059,Southern California,14,,,,,5,47,10.63829787,1.823366575,19.45322917,4.497413927,42.27569092,,0.594706526,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099406,994.06,Orange,6059,Southern California,14,,,,,1,47,2.127659574,0,6.253269852,2.104903203,98.93045053,,0.118941305,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099407,994.07,Orange,6059,Southern California,14,,,,,3,27,11.11111111,0,22.96543184,6.048122822,54.4331054,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099408,994.08,Orange,6059,Southern California,14,,,,,3,32,9.375,0,19.47428737,5.15269764,54.96210816,,0.524085126,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099410,994.1,Orange,6059,Southern California,14,,,,,10,85,11.76470588,4.915214644,18.61419712,3.494638387,29.70442629,,0.657675452,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099411,994.11,Orange,6059,Southern California,14,,,,,8,73,10.95890411,3.792959399,18.12484882,3.65609424,33.36185994,,0.612629188,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099412,994.12,Orange,6059,Southern California,14,,,,,4,30,13.33333333,1.168928673,25.49773799,6.206328908,46.54746681,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099413,994.13,Orange,6059,Southern California,14,,,,,3,42,7.142857143,0,14.93173811,3.973918859,55.63486403,,0.399302953,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099415,994.15,Orange,6059,Southern California,14,,,,,1,21,4.761904762,0,13.87030544,4.647143205,97.59000729,,0.266201969,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099416,994.16,Orange,6059,Southern California,14,,,,,2,24,8.333333333,0,19.39105227,5.641693337,67.70032004,,0.465853445,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099417,994.17,Orange,6059,Southern California,14,,,,,2,34,5.882352941,0,13.79146416,4.035260827,68.59943406,,0.328837726,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099502,995.02,Orange,6059,Southern California,14,,,,,5,57,8.771929825,1.427967134,16.11589251,3.74691974,42.71488503,,0.490372048,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099504,995.04,Orange,6059,Southern California,14,,,,,5,43,11.62790698,2.046480123,21.20933383,4.888483089,42.04095456,,0.650028063,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099506,995.06,Orange,6059,Southern California,14,,,,,0,13,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099508,995.08,Orange,6059,Southern California,14,,,,,2,22,9.090909091,0,21.10392482,6.129089659,67.41998625,,0.508203758,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099509,995.09,Orange,6059,Southern California,14,,,,,1,11,9.090909091,0,26.07987886,8.66784172,95.34625892,,0.508203758,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099510,995.1,Orange,6059,Southern California,14,,,,,1,7,14.28571429,0,40.20867708,13.22600143,92.58200998,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099511,995.11,Orange,6059,Southern California,14,,,,,2,29,6.896551724,0,16.11920654,4.705436133,68.22882392,,0.385533886,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099512,995.12,Orange,6059,Southern California,14,,,,,4,36,11.11111111,0.844968214,21.37725401,5.237828009,47.14045208,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099513,995.13,Orange,6059,Southern California,14,,,,,0,12,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099514,995.14,Orange,6059,Southern California,14,,,,,1,18,5.555555556,0,16.13765344,5.399029532,97.18253158,,0.310568964,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099601,996.01,Orange,6059,Southern California,14,,,,,7,76,9.210526316,2.709090966,15.71196167,3.317058852,36.01378182,,0.51489065,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099602,996.02,Orange,6059,Southern California,14,,,,,2,47,4.255319149,0,10.02604628,2.944248536,69.1898406,,0.23788261,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099603,996.03,Orange,6059,Southern California,14,,,,,2,40,5,0,11.75418389,3.446012188,68.92024376,,0.279512067,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099604,996.04,Orange,6059,Southern California,14,,,,,1,34,2.941176471,0,8.620474581,2.897601077,98.51843661,,0.164418863,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099605,996.05,Orange,6059,Southern California,14,,,,,7,72,9.722222222,2.878962469,16.56548198,3.491459058,35.91215031,,0.543495686,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099701,997.01,Orange,6059,Southern California,14,,,,,8,41,19.51219512,7.381596033,31.64279421,6.189081168,31.71904098,,1.090778799,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099702,997.02,Orange,6059,Southern California,14,,,,,13,65,20,10.27567681,29.72432319,4.961389384,24.80694692,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099703,997.03,Orange,6059,Southern California,14,,,,,11,72,15.27777778,6.967441712,23.58811384,4.239967381,27.75251376,,0.85406465,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099801,998.01,Orange,6059,Southern California,14,,,,,4,42,9.523809524,0.646038699,18.40158035,4.529474911,47.55948656,,0.532403937,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099802,998.02,Orange,6059,Southern California,14,,,,,1,23,4.347826087,0,12.68225137,4.252257799,97.80192938,,0.243053971,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099803,998.03,Orange,6059,Southern California,14,,,,,3,27,11.11111111,0,22.96543184,6.048122822,54.4331054,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099902,999.02,Orange,6059,Southern California,14,,,,,2,33,6.060606061,0,14.20166701,4.153602526,68.53444168,,0.338802506,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099903,999.03,Orange,6059,Southern California,14,,,,,3,45,6.666666667,0,13.95490512,3.718489007,55.7773351,,0.372682756,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099904,999.04,Orange,6059,Southern California,14,,,,,4,47,8.510638298,0.533015317,16.48826128,4.070215807,47.82503573,,0.475765221,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099905,999.05,Orange,6059,Southern California,14,,,,,0,24,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059099906,999.06,Orange,6059,Southern California,14,,,,,1,18,5.555555556,0,16.13765344,5.399029532,97.18253158,,0.310568964,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110001,1100.01,Orange,6059,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110003,1100.03,Orange,6059,Southern California,14,,,,,2,27,7.407407407,0,17.28600802,5.040102351,68.04138174,,0.414091951,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110004,1100.04,Orange,6059,Southern California,14,,,,,1,27,3.703703704,0,10.82726391,3.634469492,98.13067629,,0.207045976,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110005,1100.05,Orange,6059,Southern California,14,,,,,2,20,10,0,23.14807971,6.708203932,67.08203932,,0.559024134,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110006,1100.06,Orange,6059,Southern California,14,,,,,1,29,3.448275862,0,10.08934636,3.388301272,98.26073689,,0.192766943,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110007,1100.07,Orange,6059,Southern California,14,,,,,4,24,16.66666667,1.75644149,31.57689184,7.607257743,45.64354646,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110008,1100.08,Orange,6059,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110010,1100.1,Orange,6059,Southern California,14,,,,,4,23,17.39130435,1.900601844,32.88200685,7.903419645,45.44466296,,0.972215886,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110011,1100.11,Orange,6059,Southern California,14,,,,,3,39,7.692307692,0,16.05547988,4.266924586,55.47001962,,0.430018565,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110012,1100.12,Orange,6059,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110014,1100.14,Orange,6059,Southern California,14,,,,,2,34,5.882352941,0,13.79146416,4.035260827,68.59943406,,0.328837726,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110015,1100.15,Orange,6059,Southern California,14,,,,,7,71,9.85915493,2.924776235,16.79353362,3.537948313,35.88490432,,0.551150555,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110102,1101.02,Orange,6059,Southern California,14,,,,,3,22,13.63636364,0,27.97670462,7.3165005,53.654337,,0.762305638,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110104,1101.04,Orange,6059,Southern California,14,,,,,4,40,10,0.702903679,19.29709632,4.74341649,47.4341649,,0.559024134,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110106,1101.06,Orange,6059,Southern California,14,,,,,2,18,11.11111111,0,25.62962963,7.407407407,66.66666667,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110108,1101.08,Orange,6059,Southern California,14,,,,,3,40,7.5,0,15.66258231,4.164582812,55.52777083,,0.419268101,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110109,1101.09,Orange,6059,Southern California,14,,,,,4,41,9.756097561,0.673477572,18.83871755,4.63398979,47.49839535,,0.545389399,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110110,1101.1,Orange,6059,Southern California,14,,,,,3,42,7.142857143,0,14.93173811,3.973918859,55.63486403,,0.399302953,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110111,1101.11,Orange,6059,Southern California,14,,,,,6,24,25,7.675883861,42.32411614,8.838834765,35.35533906,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110113,1101.13,Orange,6059,Southern California,14,,,,,7,89,7.865168539,2.272397921,13.45793916,2.853454397,36.27963448,,0.439681903,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110114,1101.14,Orange,6059,Southern California,14,,,,,5,50,10,1.684424253,18.31557575,4.242640687,42.42640687,,0.559024134,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110115,1101.15,Orange,6059,Southern California,14,,,,,4,32,12.5,1.041174253,23.95882575,5.846339667,46.77071733,,0.698780168,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110116,1101.16,Orange,6059,Southern California,14,,,,,4,20,20,2.469227056,37.53077294,8.94427191,44.72135955,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110117,1101.17,Orange,6059,Southern California,14,,,,,6,26,23.07692308,6.881709772,39.27213638,8.262863931,35.8057437,,1.290055695,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110118,1101.18,Orange,6059,Southern California,14,,,,,3,14,21.42857143,0,42.92275669,10.96642105,51.17663157,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110201,1102.01,Orange,6059,Southern California,14,,,,,9,56,16.07142857,6.452112068,25.69074508,4.907814543,30.53751271,,0.898431644,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110202,1102.02,Orange,6059,Southern California,14,,,,,8,47,17.0212766,6.276767411,27.76578578,5.481892441,32.20611809,,0.951530441,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110203,1102.03,Orange,6059,Southern California,14,,,,,5,49,10.20408163,1.728426219,18.67973705,4.324313987,42.37827707,,0.57043279,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110301,1103.01,Orange,6059,Southern California,14,,,,,4,39,10.25641026,0.734519849,19.77830066,4.858107351,47.36654667,,0.573358086,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110302,1103.02,Orange,6059,Southern California,14,,,,,4,37,10.81081081,0.805272692,20.81634893,5.104866387,47.22001408,,0.604350415,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110303,1103.03,Orange,6059,Southern California,14,,,,,3,31,9.677419355,0,20.08508121,5.31003156,54.87032612,,0.540991098,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110304,1103.04,Orange,6059,Southern California,14,,,,,5,28,17.85714286,3.670881898,32.04340382,7.237888244,40.53217417,,0.998257383,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110401,1104.01,Orange,6059,Southern California,14,,,,,9,62,14.51612903,5.747580165,23.2846779,4.473749422,30.81916268,,0.811486647,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110402,1104.02,Orange,6059,Southern California,14,,,,,9,57,15.78947368,6.323056034,25.25589133,4.829804924,30.58876452,,0.882669686,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110500,1105,Orange,6059,Southern California,14,,,,,5,48,10.41666667,1.774682919,19.05865041,4.409175382,42.32808366,,0.582316807,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110603,1106.03,Orange,6059,Southern California,14,,,,,4,32,12.5,1.041174253,23.95882575,5.846339667,46.77071733,,0.698780168,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110604,1106.04,Orange,6059,Southern California,14,,,,,8,30,26.66666667,10.84214748,42.49118585,8.073734278,30.27650354,,1.490731025,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110605,1106.05,Orange,6059,Southern California,14,,,,,4,28,14.28571429,1.324232889,27.24719568,6.613000713,46.29100499,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110606,1106.06,Orange,6059,Southern California,14,,,,,5,18,27.77777778,7.085705248,48.46985031,10.55717986,38.0058475,,1.552844818,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059110607,1106.07,Orange,6059,Southern California,14,,,,,7,26,26.92307692,9.873175598,43.97297825,8.698929247,32.31030863,,1.505064977,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059980000,9800,Orange,6059,Southern California,14,,,,,4,46,8.695652174,0.552848485,16.83845586,4.154491678,47.7766543,,0.486107943,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6059990100,9901,Orange,6059,Southern California,14,,,,,,,,,,,,,,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020104,201.04,Placer,6061,Sacramento Area,8,,,,,1,2,50,0,100,35.35533906,70.71067812,,2.795120672,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020105,201.05,Placer,6061,Sacramento Area,8,,,,,1,4,25,0,67.43524479,21.65063509,86.60254038,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020106,201.06,Placer,6061,Sacramento Area,8,,,,,3,6,50,9.991667535,90.00833247,20.41241452,40.82482905,,2.795120672,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020107,201.07,Placer,6061,Sacramento Area,8,,,,,3,9,33.33333333,2.534904642,64.13176203,15.71348403,47.14045208,,1.863413781,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020200,202,Placer,6061,Sacramento Area,8,,,,,2,4,50,1,99,25,50,,2.795120672,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6061020300,203,Placer,6061,Sacramento Area,8,,,,,6,50,12,2.99252577,21.00747423,4.595650117,38.29708431,,0.670828961,11/15/2017
